idCompra,idItemCompra,forma,modalidade,criterioJulgamento,numeroItemCompra,descricaoItem,codigoItemCatalogo,nomeUnidadeMedida,siglaUnidadeMedida,nomeUnidadeFornecimento,siglaUnidadeFornecimento,capacidadeUnidadeFornecimento,quantidade,precoUnitario,percentualMaiorDesconto,niFornecedor,nomeFornecedor,marca,codigoUasg,nomeUasg,codigoMunicipio,municipio,estado,codigoOrgao,nomeOrgao,poder,esfera,dataCompra,dataHoraAtualizacaoCompra,dataHoraAtualizacaoItem,dataResultado,dataHoraAtualizacaoUasg,codigoClasse,nomeClasse
98095705000072023,3442085,SISRP,5,V,425,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","1.000,00","0,21","0,00",35517881000105,MEDICAR MED LTDA,PRATI DONADUZZI & CI,980957,PREFEITURA MUNICIPAL DE SANTA INES - MA,"2.109.908,00",SANTA INÊS,MA,94219,PREFEITURA MUNICIPAL DE SANTA INES - MA,E,M,2023-08-24T03:00:00Z,2024-08-25T03:29:59Z,2024-08-25T03:59:59Z,2023-08-24T03:00:00Z,2024-04-13T15:14:00Z,6505,DROGAS E MEDICAMENTOS
12062905000822023,3447734,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","400,00","0,24","0,00",07752236000123,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A,SANDOZ,120629,GRUPAMENTO DE APOIO DE CANOAS,"4.304.606,00",CANOAS,RS,52111,COMANDO DA AERONÁUTICA,E,F,2023-08-24T03:00:00Z,2024-08-25T03:29:59Z,2024-08-25T03:59:59Z,2023-08-24T03:00:00Z,2025-07-01T09:58:00Z,6505,DROGAS E MEDICAMENTOS
98788505001142022,1342509,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","100.000,00","0,17","0,00",73856593000166,"PRATI, DONADUZZI & CIA LTDA",PRATI DONADUZZI,987885,PREFEITURA MUNICIPAL DE SAO JOSE DOS PINHAIS,"4.125.506,00",SÃO JOSÉ DOS PINHAIS,PR,97900,PREFEITURA DE SAO JOSE DOS PINHAIS - PR,E,M,2022-08-24T03:00:00Z,2023-08-25T03:30:00Z,2023-08-25T04:00:00Z,2022-08-24T03:00:00Z,2023-06-16T15:04:00Z,6505,DROGAS E MEDICAMENTOS
98749305000442023,3581241,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","86.400,00","0,16","0,00",02814497000700,CIMED INDUSTRIA S.A.,GÉNERICO/CIMED,987493,PREFEITURA MUNICIPAL DE CASCAVEL - PR,"4.104.808,00",CASCAVEL,PR,97905,PREFEITURA DE CASCAVEL / PR,E,M,2023-09-18T03:00:00Z,2024-09-19T03:29:59Z,2024-09-19T03:59:59Z,2023-09-18T03:00:00Z,2023-06-16T15:04:00Z,6505,DROGAS E MEDICAMENTOS
15512405000292022,1349006,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","4.950,00","0,18","0,00",02816696000154,PONTAMED FARMACEUTICA LTDA,HERVIRAX,155124,HOSPITAL UNIV. Mª APARECIDA PEDROSSIAN,"5.002.704,00",CAMPO GRANDE,MS,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2022-08-25T03:00:00Z,2023-08-26T03:30:00Z,2023-08-26T04:00:00Z,2022-08-25T03:00:00Z,2025-03-18T17:23:00Z,6505,DROGAS E MEDICAMENTOS
92660605000282022,1357595,SISRP,5,V,272,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","1.000,00","0,17","0,00",02326373000182,GLOBO FARMA LTDA,CIMED,926606,PREFEITURA MUNICIPAL DE CORIBE - BA,"2.909.109,00",CORIBE,BA,95016,PREFEITURA MUNICIPAL DE CORIBE - BA,E,M,2022-08-26T03:00:00Z,2023-08-27T03:30:00Z,2023-08-27T04:00:00Z,2022-08-26T03:00:00Z,2024-04-14T15:14:00Z,6505,DROGAS E MEDICAMENTOS
78431206000572023,3456996,SISPP,6, ,20,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","20,00","11,14","0,00",84409085000156,N. C. DO REGO LTDA,Remedio,784312,CAPITANIA DOS PORTOS DO AMAPÁ,"1.600.600,00",SANTANA,AP,52131,COMANDO DA MARINHA,E,F,2023-08-28T03:00:00Z,2024-08-29T03:29:59Z,2024-08-29T03:59:59Z,2023-08-28T03:00:00Z,2025-06-16T14:41:00Z,6505,DROGAS E MEDICAMENTOS
98444505001082023,3457879,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","37.000,00","0,17","0,00",00874929000140,MED CENTER COMERCIAL LTDA,RANBAXY,984445,PREFEITURA MUNICIPAL DE DIVINÓPOLIS - MG,"3.122.306,00",DIVINÓPOLIS,MG,99370,PREFEITURA MUNICIPAL DE DIVINÓPOLIS - MG,E,M,2023-08-28T03:00:00Z,2024-08-29T03:29:59Z,2024-08-29T03:59:59Z,2023-08-28T03:00:00Z,2024-04-13T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92544805000242023,3458003,SISRP,5,V,5,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","4.500,00","0,22","0,00",00874929000140,MED CENTER COMERCIAL LTDA,RANBAXY,925448,EPA-FUNDAÇÃO SANTA CASA MISERICORDIA DO PARÁ,"1.501.402,00",BELÉM,PA,99632,EPA-FUNDAÇÃO SANTA CASA MISERICORDIA DO PARÁ,E,E,2023-08-31T03:00:00Z,2024-09-01T03:29:59Z,2024-09-01T03:59:59Z,2023-08-31T03:00:00Z,2024-10-06T11:09:00Z,6505,DROGAS E MEDICAMENTOS
25705405000082023,3586502,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","8.500,00","0,18","0,00",42834634000190,BR MEDICAMENTOS LTDA,ACICLOVIR,257054,DISTRITO SANIT.ESP.INDÍGENA - TOCANTINS,"1.721.000,00",PALMAS,TO,36000,MINISTERIO DA SAUDE,E,F,2023-09-18T03:00:00Z,2024-09-19T03:29:59Z,2024-09-19T03:59:59Z,2023-09-18T03:00:00Z,2023-07-06T09:14:00Z,6505,DROGAS E MEDICAMENTOS
98641105000772023,3593137,SISRP,5,V,4,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","100.000,00","0,19","0,00",05005873000100,PORTAL LTDA,ACICLOVIR 200MG,986411,PREFEITURA MUNICIPAL DE FERNANDOPOLIS - SP,"3.515.509,00",FERNANDÓPOLIS,SP,95769,PREFEITURA MUNICIPAL DE FERNANDOPOLIS - SP,E,M,2023-09-19T03:00:00Z,2024-09-20T03:29:59Z,2024-09-20T03:59:59Z,2023-09-19T03:00:00Z,2024-03-30T15:14:00Z,6505,DROGAS E MEDICAMENTOS
16019905000192021,1481053,SISRP,5,V,3,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","9.231,00","0,22","0,00",06132785000132,MEDVIDA DISTRIBUIDORA DE MEDICAMENTOS HOSPITALAR EIRELI,PHARLAB,160199,HOSPITAL MILITAR DE ÁREA DE RECIFE,"2.611.606,00",RECIFE,PE,52121,COMANDO DO EXERCITO,E,F,2022-09-19T03:00:00Z,2023-09-20T03:30:00Z,2023-09-20T04:00:00Z,2022-09-19T03:00:00Z,2024-12-18T08:20:00Z,6505,DROGAS E MEDICAMENTOS
15502105000012022,1482140,SISRP,5,V,73,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","117.000,00","0,23","0,00",40600760000154,LEMAN MEDICAMENTOS E CIA LTDA,GENERICO,155021,HOSPITAL DAS CLÍNICAS DE MINAS GERAIS,"3.106.200,00",BELO HORIZONTE,MG,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2022-09-19T03:00:00Z,2023-09-20T03:30:00Z,2023-09-20T04:00:00Z,2022-09-19T03:00:00Z,2025-03-18T17:23:00Z,6505,DROGAS E MEDICAMENTOS
12063205000482022,1482824,SISRP,5,V,3,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","2.400,00","0,22","0,00",31908034000102,CIRURGICA SERRA MAR LTDA,PHARLAB,120632,GRUPAMENTO DE APOIO DE RECIFE,"2.611.606,00",RECIFE,PE,52111,COMANDO DA AERONÁUTICA,E,F,2022-09-19T03:00:00Z,2023-09-20T03:30:00Z,2023-09-20T04:00:00Z,2022-09-19T03:00:00Z,2025-06-18T13:45:00Z,6505,DROGAS E MEDICAMENTOS
16019905000392022,2565430,SISRP,5,V,3,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","10.431,00","0,21","0,00",36191620000100,MS HOSPITALAR LTDA,RANBAXY,160199,HOSPITAL MILITAR DE ÁREA DE RECIFE,"2.611.606,00",RECIFE,PE,52121,COMANDO DO EXERCITO,E,F,2023-09-20T03:00:00Z,2024-09-21T03:29:58Z,2024-09-21T03:59:58Z,2023-09-20T03:00:00Z,2024-12-18T08:20:00Z,6505,DROGAS E MEDICAMENTOS
98659505000982023,3603179,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","36.000,00","0,17","0,00",05005873000100,PORTAL LTDA,ACICLOVIR 200MG,986595,PREFEITURA MUNICIPAL DE JAGUARIUNA - SP,"3.524.709,00",JAGUARIÚNA,SP,95872,PREFEITURA MUNICIPAL DE JAGUARIUNA - SP,E,M,2023-09-20T03:00:00Z,2024-09-21T03:29:58Z,2024-09-21T03:59:58Z,2023-09-20T03:00:00Z,2024-03-24T15:14:00Z,6505,DROGAS E MEDICAMENTOS
16009305000162023,3604177,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","5.000,00","0,32","0,00",14905502000176,EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA,CX C/ 450,160093,38  BATALHAO DE INFANTARIA/MEX/ES,"3.205.200,00",VILA VELHA,ES,52121,COMANDO DO EXERCITO,E,F,2023-09-20T03:00:00Z,2024-09-21T03:29:58Z,2024-09-21T03:59:58Z,2023-09-20T03:00:00Z,2024-12-03T14:31:00Z,6505,DROGAS E MEDICAMENTOS
15501305000682022,1488033,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","7.400,00","0,20","0,00",09053134000145,ELFA MEDICAMENTOS S.A,ACICLOVIR/RANBAXY,155013,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,"2.408.102,00",NATAL,RN,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2022-09-20T03:00:00Z,2023-09-21T03:30:00Z,2023-09-21T04:00:00Z,2022-09-20T03:00:00Z,2025-03-18T14:08:00Z,6505,DROGAS E MEDICAMENTOS
15590305000322023,3620976,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","3.100,00","0,18","0,00",44152616000153,UP DISTRIBUIDORA LTDA,GENÉRICO,155903,HOSPITAL UNIVERSITÁRIO DE JUIZ DE FORA,"3.136.702,00",JUIZ DE FORA,MG,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,E,F,2023-10-09T03:00:00Z,2024-10-10T03:29:58Z,2024-10-10T03:59:58Z,2023-10-09T03:00:00Z,2025-07-01T07:58:00Z,6505,DROGAS E MEDICAMENTOS
98304905000132023,3647815,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","1.200,00","0,33","0,00",32170135000191,PRIMUS MEDICAL DISTRIBUIDORA LTDA,PHARLAB,983049,PREFEITURA MUNICIPAL DE VARZEDO - BA,"2.933.174,00",VARZEDO,BA,94990,PREFEITURA MUNICIPAL DE VARZEDO - BA,E,M,2023-09-26T03:00:00Z,2024-09-27T03:29:59Z,2024-09-27T03:59:59Z,2023-09-26T03:00:00Z,2024-04-14T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92680905000322023,3630169,SISRP,5,V,179,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","72.000,00","0,15","0,00",39691295000125,MEDIAC MEDICAMENTOS E ACESSORIOS HOSPITALARES LTDA,PHARLAB,926809,SECRETARIA MUNICIPAL DE SAUDE DE CARUARU - PE,"2.604.106,00",CARUARU,PE,94699,SECRETARIA MUNICIPAL DE SAUDE DE CARUARU - PE,E,M,2023-09-25T03:00:00Z,2024-09-26T03:29:58Z,2024-09-26T03:59:58Z,2023-09-25T03:00:00Z,2024-04-07T15:14:00Z,6505,DROGAS E MEDICAMENTOS
78670005000012023,3631723,SISRP,5,V,212,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","1.500,00","0,23","0,00",04007895000490,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA,1235200570065,786700,HOSPITAL NAVAL DE LADARIO,"5.005.202,00",LADÁRIO,MS,52131,COMANDO DA MARINHA,E,F,2023-09-25T03:00:00Z,2024-09-26T03:29:58Z,2024-09-26T03:59:58Z,2023-09-25T03:00:00Z,2025-06-16T14:44:00Z,6505,DROGAS E MEDICAMENTOS
98456305000162023,3654737,SISRP,5,V,6,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","4.000,00","0,17","0,00",00874929000140,MED CENTER COMERCIAL LTDA,RANBAXY,984563,PREFEITURA MUNICIPAL DE GUARACIABA - MG,"3.128.204,00",GUARACIABA,MG,99377,PREFEITURA MUNICIPAL DE GUARACIABA - MG,E,M,2023-09-27T03:00:00Z,2024-09-28T03:29:59Z,2024-09-28T03:59:59Z,2023-09-27T03:00:00Z,2024-08-21T11:29:00Z,6505,DROGAS E MEDICAMENTOS
25449205000402022,1518104,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","168.000,00","0,16","0,00",00874929000140,MED CENTER COMERCIAL LTDA,RANBAXY,254492,INSTITUTO DE PESQUISAS EVANDRO CHAGAS - IPEC,"3.304.557,00",RIO DE JANEIRO,RJ,36201,FUNDACAO OSWALDO CRUZ,E,NA,2022-09-27T03:00:00Z,2023-09-28T03:30:00Z,2023-09-28T04:00:00Z,2022-09-27T03:00:00Z,2025-02-13T09:13:00Z,6505,DROGAS E MEDICAMENTOS
16043105000122023,3664184,SISRP,5,V,7,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","1.000,00","0,40","0,00",16553940000148,MEDMAX COMERCIO DE MEDICAMENTOS LTDA,generico,160431,4 REGIMENTO DE CAVALARIA BLINDADO/RS,"4.318.903,00",SÃO LUIZ GONZAGA,RS,52121,COMANDO DO EXERCITO,E,F,2023-09-28T03:00:00Z,2024-09-29T03:29:59Z,2024-09-29T03:59:59Z,2023-09-28T03:00:00Z,2025-06-04T09:37:00Z,6505,DROGAS E MEDICAMENTOS
98657505000692023,3665955,SISPP,5,V,5,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","3.750,00","0,22","0,00",12889035000102,INOVAMED HOSPITALAR LTDA,Cimed,986575,PREFEITURA MUNICIPAL DE ITIRAPUÃ - SP,"3.523.701,00",ITIRAPUÃ,SP,95856,PREFEITURA MUNICIPAL DE ITIRAPUÃ - SP,E,M,2023-09-28T03:00:00Z,2024-09-29T03:29:59Z,2024-09-29T03:59:59Z,2023-09-28T03:00:00Z,2024-03-30T15:14:00Z,6505,DROGAS E MEDICAMENTOS
98657505000692023,3666280,SISPP,5,V,371,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","1.250,00","0,25","0,00",48368182000184,OUROMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,HERVIRAX,986575,PREFEITURA MUNICIPAL DE ITIRAPUÃ - SP,"3.523.701,00",ITIRAPUÃ,SP,95856,PREFEITURA MUNICIPAL DE ITIRAPUÃ - SP,E,M,2023-09-28T03:00:00Z,2024-09-29T03:29:59Z,2024-09-29T03:59:59Z,2023-09-28T03:00:00Z,2024-03-30T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92670305000822021,1521345,SISRP,5,V,55,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","150.000,00","0,18","0,00",36191620000100,MS HOSPITALAR EIRELI,RANBAXY,926703,"AG. DE LICIT., CONT. E CONV. DE MACEIO","2.704.302,00",MACEIÓ,AL,94729,AGENCIA MUNICIPAL DE REG. DE SERV. DELEGADOS,E,M,2022-09-28T03:00:00Z,2023-09-29T03:29:59Z,2023-09-29T03:59:59Z,2022-09-28T03:00:00Z,2023-09-29T13:50:00Z,6505,DROGAS E MEDICAMENTOS
98552905000312022,1522782,SISRP,5,V,3,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","2.000,00","0,18","0,00",02816696000154,PONTAMED FARMACEUTICA LTDA,HERVIRAX,985529,PREFEITURA MUNUNICIPAL DE ENTRE RIOS DO OESTE,"4.107.538,00",ENTRE RIOS DO OESTE,PR,97945,PREFEITURA DE ENTRE RIOS DO OESTE - PR,E,M,2022-09-28T03:00:00Z,2023-09-29T03:29:59Z,2023-09-29T03:59:59Z,2022-09-28T03:00:00Z,2023-06-16T15:04:00Z,6505,DROGAS E MEDICAMENTOS
25703105000072022,1531395,SISPP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","3.600,00","1,13","0,00",40167282000130,DISTRIBUIDORA NIPPON MEDICAL IMPORTACAO E EXPORTACAO LTDA,PHARLAB,257031,DISTRITO SANIT.ESP.INDÍGENA - AMAPA,"1.600.303,00",MACAPÁ,AP,36000,MINISTERIO DA SAUDE,E,F,2022-09-29T03:00:00Z,2023-09-30T03:29:59Z,2023-09-30T03:59:59Z,2022-09-29T03:00:00Z,2023-07-06T09:14:00Z,6505,DROGAS E MEDICAMENTOS
75120006005012022,1407382,SISPP,6, ,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","300,00","0,46","0,00",03339270000110,THE BEST PHARMA LTDA,THE BEST,751200,GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS,"3.303.302,00",NITERÓI,RJ,52131,COMANDO DA MARINHA,E,F,2022-09-30T03:00:00Z,2023-10-01T03:29:59Z,2023-10-01T03:59:59Z,2022-09-30T03:00:00Z,2025-06-27T13:03:00Z,6505,DROGAS E MEDICAMENTOS
92544805000332022,1567999,SISRP,5,V,5,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","4.500,00","0,18","0,00",09053134000145,ELFA MEDICAMENTOS S.A,RANBAXY FARMACÊUTICA,925448,EPA-FUNDAÇÃO SANTA CASA MISERICORDIA DO PARÁ,"1.501.402,00",BELÉM,PA,99632,EPA-FUNDAÇÃO SANTA CASA MISERICORDIA DO PARÁ,E,E,2022-10-03T03:00:00Z,2023-10-04T03:29:59Z,2023-10-04T03:59:59Z,2022-10-03T03:00:00Z,2024-10-06T11:09:00Z,6505,DROGAS E MEDICAMENTOS
16001905000062023,3685291,SISRP,5,V,5,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","3.000,00","0,30","0,00",31097402000180,ADL MED COMERCIO DE MEDICAMENTOS LTDA,HERVIRAX,160019,HOSPITAL DE GUARNICAO DE TABATINGA/MEX/AM,"1.304.062,00",TABATINGA,AM,52121,COMANDO DO EXERCITO,E,F,2023-10-03T03:00:00Z,2024-10-04T03:29:59Z,2024-10-04T03:59:59Z,2023-10-03T03:00:00Z,2025-06-18T09:25:00Z,6505,DROGAS E MEDICAMENTOS
92856905000072022,1568908,SISPP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","2.300,00","0,20","0,00",24875483000136,ESSENCIAL RIO DISTRIBUIDORA DE PRODUTOS MEDICOS E HOSPITALARES LTDA,PRATI-DONADUZZI,928569,FUNDO MUNICIPAL DE SAUDE DE MENDES - RJ,"3.302.809,00",MENDES,RJ,99019,FUNDO MUNICIPAL DE SAUDE DE MENDES - RJ,E,M,2022-10-03T03:00:00Z,2023-10-04T03:29:59Z,2023-10-04T03:59:59Z,2022-10-03T03:00:00Z,2024-04-06T15:14:00Z,6505,DROGAS E MEDICAMENTOS
25010305000242023,3690922,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","88.598,00","0,18","0,00",23864942000113,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA,GENÉRICO,250103,HOSPITAL GERAL DE IPANEMA,"3.304.557,00",RIO DE JANEIRO,RJ,36000,MINISTERIO DA SAUDE,E,F,2023-10-03T03:00:00Z,2024-10-04T03:29:59Z,2024-10-04T03:59:59Z,2023-10-03T03:00:00Z,2023-07-21T12:08:00Z,6505,DROGAS E MEDICAMENTOS
46256005000252023,3693866,SISPP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","300,00","0,28","0,00",04315029000113,LAMMONYE ALCANTARA A. BARROS & CIA LTDA,GERMED,462560,FUNDO MUNICIPAL DE SAUDE DE GUARAI - TO,"1.709.302,00",GUARAÍ,TO,93805,FUNDO MUNICIPAL DE SAUDE DE GUARAI - TO,E,M,2023-10-03T03:00:00Z,2024-10-04T03:29:59Z,2024-10-04T03:59:59Z,2023-10-03T03:00:00Z,2024-03-24T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92679205130592023,3701899,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","68.700,00","0,22","0,00",35472743000149,HEALTH DISTRIBUIDORA DE MEDICAMENTOS LTDA,CIMED,926792,SECRETARIA MUNICIPAL DE SAÚDE DE JOÃO PESSOA,"2.507.507,00",JOÃO PESSOA,PB,94533,SECRETARIA MUNICIPAL DE SAÚDE DE JOÃO PESSOA,E,M,2023-10-04T03:00:00Z,2024-10-05T03:29:59Z,2024-10-05T03:59:59Z,2023-10-04T03:00:00Z,2024-04-07T15:14:00Z,6505,DROGAS E MEDICAMENTOS
78331006001412022,1540680,SISPP,6, ,48,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","5,00","38,00","0,00",28284781000102,Z MARIA A FERRO,NÃO SE APLICA,783310,CAPITANIA DOS PORTOS DO ESTADO DA ALAGOAS,"2.704.302,00",MACEIÓ,AL,52131,COMANDO DA MARINHA,E,F,2022-10-04T03:00:00Z,2023-10-05T03:29:59Z,2023-10-05T03:59:59Z,2022-10-04T03:00:00Z,2025-06-16T13:55:00Z,6505,DROGAS E MEDICAMENTOS
92628905000202022,1572087,SISRP,5,V,3,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","15.000,00","0,18","0,00",41511821000170,DESTRA DISTRIBUIDORA DE MEDICAMENTOS LTDA,PHARLAB,926289,FUNDO ESTADUAL DE SAUDE DE MATO GROSSO,"5.103.403,00",CUIABÁ,MT,97220,EMT-ESTADO DO MATO GROSSO,E,E,2022-10-04T03:00:00Z,2023-10-05T03:29:59Z,2023-10-05T03:59:59Z,2022-10-04T03:00:00Z,2025-01-30T13:56:00Z,6505,DROGAS E MEDICAMENTOS
92685005001242023,3709561,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","65.000,00","0,18","0,00",12499494000260,HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.,ACICLOVIR 200MG,926850,FUNDO MUNICIPAL DE SAÚDE DE VOLTA REDONDA-RJ,"3.306.305,00",VOLTA REDONDA,RJ,99086,FUNDO MUNICIPAL DE SAÚDE DE VOLTA REDONDA-RJ,E,M,2023-10-05T03:00:00Z,2024-10-06T03:29:58Z,2024-10-06T03:59:58Z,2023-10-05T03:00:00Z,2024-04-06T15:14:00Z,6505,DROGAS E MEDICAMENTOS
12006405000502022,1582751,SISRP,5,V,2,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","4.000,00","0,19","0,00",12889035000102,INOVAMED HOSPITALAR LTDA,Cimed,120064,ESCOLA DE ESPECIALISTAS DE AERONAUTICA,"3.518.404,00",GUARATINGUETÁ,SP,52111,COMANDO DA AERONÁUTICA,E,F,2022-10-05T03:00:00Z,2023-10-06T03:29:58Z,2023-10-06T03:59:58Z,2022-10-05T03:00:00Z,2025-06-04T15:16:00Z,6505,DROGAS E MEDICAMENTOS
79538006001622022,1543677,SISPP,6, ,3,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","400,00","0,80","0,00",03339270000110,THE BEST PHARMA LTDA,TEUTO,795380,BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES,"3.304.904,00",SÃO GONÇALO,RJ,52131,COMANDO DA MARINHA,E,F,2022-10-06T03:00:00Z,2023-10-07T03:29:58Z,2023-10-07T03:59:58Z,2022-10-06T03:00:00Z,2025-06-16T16:12:00Z,6505,DROGAS E MEDICAMENTOS
92648605000772022,1599454,SISRP,5,V,1,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","30.000,00","0,19","0,00",28004857000107,DANIEL FERRARI ABRANTES - DISTRIBUIDORA DE MEDICAMENTOS,GENÉRICO,926486,PREFEITURA MUNICIPAL DE ASSIS - SP,"3.504.008,00",ASSIS,SP,95645,PREFEITURA MUNICIPAL DE ASSIS - SP,E,M,2022-10-10T03:00:00Z,2023-10-11T03:29:58Z,2023-10-11T03:59:58Z,2022-10-10T03:00:00Z,2024-03-30T15:14:00Z,6505,DROGAS E MEDICAMENTOS
92782605000012023,3732216,SISRP,5,V,235,"ACICLOVIR, DOSAGEM: 200 MG",268370,NA,NA,COMPRIMIDO,COMPR,"0,00","1.200,00","0,23","0,00",05194502000114,ALFALAGOS LTDA.,"PRATI, DONADUZZI",927826,HOSPITAL MUNICIPAL DR. TABAJARA RAMOS-M.GUAÇU,nan,NA,SP,95929,HOSPITAL MUNICIPAL DR. TABAJARA RAMOS-M.GUAÇU,E,M,2023-10-10T03:00:00Z,2024-10-11T03:29:59Z,2024-10-11T03:59:59Z,2023-10-10T03:00:00Z,2024-03-24T15:14:00Z,6505,DROGAS E MEDICAMENTOS
